,coordenada_x,coordenada_y,Zona
1211,5440651.723898201,6353376.747300043,1
1212,5440651.723898201,6353376.747300043,1
1213,5440651.723898201,6353376.747300043,1
1217,5438016.381019481,6350815.634560465,8
1222,5439204.071794909,6351593.600029648,7
1223,5439204.071794909,6351593.600029648,7
1224,5438342.569917112,6351635.424108831,7
1225,5438342.569917112,6351635.424108831,7
1226,5438342.569917112,6351635.424108831,7
1227,5432323.315971282,6356098.707719321,4
1228,5432323.315971282,6356098.707719321,4
1229,5432323.315971282,6356098.707719321,4
1230,5432323.315971282,6356098.707719321,4
1231,5432323.315971282,6356098.707719321,4
1232,5440632.421537312,6353276.251290544,1
1233,5440632.421537312,6353276.251290544,1
1234,5440632.421537312,6353276.251290544,1
1235,5440632.421537312,6353276.251290544,1
1236,5440632.421537312,6353276.251290544,1
1237,5440632.421537312,6353276.251290544,1
1238,5440113.90456022,6351789.797565493,1
1241,5434832.949449659,6356030.664300653,5
1242,5434832.949449659,6356030.664300653,5
1243,5434832.949449659,6356030.664300653,5
1244,5434832.949449659,6356030.664300653,5
1245,5434832.949449659,6356030.664300653,5
1246,5434832.949449659,6356030.664300653,5
1247,5434832.949449659,6356030.664300653,5
1248,5434832.949449659,6356030.664300653,5
1249,5434832.949449659,6356030.664300653,5
1252,5436944.047117527,6349189.34446811,8
1253,5440625.372210598,6353249.112968106,1
1254,5440625.372210598,6353249.112968106,1
1255,5440625.372210598,6353249.112968106,1
1260,5440640.831119834,6348883.759845617,3
1261,5440640.831119834,6348883.759845617,3
1262,5440640.831119834,6348883.759845617,3
1263,5435085.62,6355463.53,5
1266,5440599.13748165,6353121.661533292,1
1267,5440599.13748165,6353121.661533292,1
1268,5440599.13748165,6353121.661533292,1
1269,5440599.13748165,6353121.661533292,1
1270,5440599.13748165,6353121.661533292,1
1271,5440599.13748165,6353121.661533292,1
1273,5439947.03,6350215.04,3
1274,5439947.03,6350215.04,3
1275,5439947.03,6350215.04,3
1276,5439947.03,6350215.04,3
1277,5439947.03,6350215.04,3
1278,5439947.03,6350215.04,3
1279,5440414.632862301,6352893.997920225,1
1280,5440414.632862301,6352893.997920225,1
1281,5440414.632862301,6352893.997920225,1
1282,5440414.632862301,6352893.997920225,1
1283,5440414.632862301,6352893.997920225,1
1284,5440414.632862301,6352893.997920225,1
1285,5440414.632862301,6352893.997920225,1
1286,5440414.632862301,6352893.997920225,1
1291,5434586.41982664,6360590.345979986,6
1293,5429847.638286104,6359507.023138923,4
1303,5433134.654000039,6355355.216551717,0
1304,5440535.076069049,6348760.937428664,3
1305,5440535.076069049,6348760.937428664,3
1306,5440535.076069049,6348760.937428664,3
1307,5440535.076069049,6348760.937428664,3
1308,5440535.076069049,6348760.937428664,3
1309,5440535.076069049,6348760.937428664,3
1310,5440535.076069049,6348760.937428664,3
1314,5434834.549999984,6359281.719999993,6
1315,5434834.549999984,6359281.719999993,6
1319,5437406.103722055,6350619.561221132,8
1320,5437406.103722055,6350619.561221132,8
1321,5437406.103722055,6350619.561221132,8
1322,5437406.103722055,6350619.561221132,8
1323,5437406.103722055,6350619.561221132,8
1324,5437406.103722055,6350619.561221132,8
1325,5437406.103722055,6350619.561221132,8
1326,5437406.103722055,6350619.561221132,8
1330,5432671.91,6356350.68,4
1331,5432671.91,6356350.68,4
1332,5440287.166450789,6355536.873160974,9
1337,5438987.04,6355656.08,9
1338,5438987.04,6355656.08,9
1339,5438987.04,6355656.08,9
1342,5433581.563581548,6360041.903898075,6
1345,5437046.973031696,6354675.015384447,9
1346,5437046.973031696,6354675.015384447,9
1354,5434735.461441512,6351860.494240243,0
1355,5434735.461441512,6351860.494240243,0
1357,5434725.63,6352391.72,0
1358,5434725.63,6352391.72,0
1359,5434725.63,6352391.72,0
1360,5434725.63,6352391.72,0
1361,5434725.63,6352391.72,0
1363,5431540.479465161,6356038.875568229,4
1364,5431540.479465161,6356038.875568229,4
1365,5431540.479465161,6356038.875568229,4
1366,5431540.479465161,6356038.875568229,4
1367,5431540.479465161,6356038.875568229,4
1368,5431540.479465161,6356038.875568229,4
1369,5431540.479465161,6356038.875568229,4
1375,5439692.557581073,6352481.525874612,1
1376,5439692.557581073,6352481.525874612,1
1377,5438127.735758378,6351606.292881326,7
1378,5438127.735758378,6351606.292881326,7
1381,5433867.855,6356310.415,0
1383,5435189.727003399,6357302.090669184,5
1384,5436478.687734956,6354499.014181783,5
1385,5434065.105881364,6361063.376781644,2
1386,5434065.105881364,6361063.376781644,2
1387,5434928.759296656,6351983.062499634,7
1388,5434862.422310883,6351920.059985529,7
1399,5435199.937121446,6357003.529442493,5
1403,5437616.99,6348403.4,8
1404,5437616.99,6348403.4,8
1405,5437616.99,6348403.4,8
1406,5437616.99,6348403.4,8
1407,5437616.99,6348403.4,8
1408,5437616.99,6348403.4,8
1409,5437616.99,6348403.4,8
1410,5437616.99,6348403.4,8
1411,5437616.99,6348403.4,8
1412,5437616.99,6348403.4,8
1413,5437616.99,6348403.4,8
1414,5437616.99,6348403.4,8
1415,5437616.99,6348403.4,8
1416,5437616.99,6348403.4,8
1417,5437616.99,6348403.4,8
1418,5437616.99,6348403.4,8
1423,5439738.357205766,6353377.123438883,1
1424,5439738.357205766,6353377.123438883,1
1425,5439555.194999959,6353880.45499999,1
1426,5431794.97,6362901.78,2
1427,5437032.247842131,6348939.392091766,8
1428,5437032.247842131,6348939.392091766,8
1429,5437049.148014067,6348509.1221290175,8
1430,5437049.148014067,6348509.1221290175,8
1431,5437366.054534161,6349043.750562652,8
1432,5437366.054534161,6349043.750562652,8
1435,5439451.97,6354034.26,1
1436,5439451.97,6354034.26,1
1438,5434518.700280962,6356908.592365932,5
1439,5434518.700280962,6356908.592365932,5
1440,5434518.700280962,6356908.592365932,5
1441,5434518.700280962,6356908.592365932,5
1442,5434518.700280962,6356908.592365932,5
1447,5439954.306684982,6353245.32080051,1
1448,5439437.385598997,6355334.836566052,9
1449,5439437.385598997,6355334.836566052,9
1450,5439929.706311428,6350106.627106898,3
1455,5439868.541985224,6355087.991855994,9
1456,5439868.541985224,6355087.991855994,9
1457,5438413.268327158,6352149.870316189,7
1458,5438413.268327158,6352149.870316189,7
1459,5438413.268327158,6352149.870316189,7
1460,5439951.113614188,6353080.978330277,1
1462,5439450.487494269,6348947.813274278,3
1463,5439450.487494269,6348947.813274278,3
1464,5434848.219999993,6359338.120000027,6
1465,5440721.455000074,6353640.725000051,1
1472,5432774.028029421,6353737.396563998,0
1473,5432774.028029421,6353737.396563998,0
1474,5432774.028029421,6353737.396563998,0
1475,5432774.028029421,6353737.396563998,0
1476,5437457.030560439,6348652.10578882,8
1477,5434141.21767352,6361773.373490921,2
1478,5434141.21767352,6361773.373490921,2
1479,5434141.21767352,6361773.373490921,2
1483,5438506.469284579,6355317.656233434,9
1484,5438506.469284579,6355317.656233434,9
1485,5439923.139081391,6353093.885679076,1
1487,5434411.145879736,6355224.981745712,0
1491,5435207.730375569,6353072.535736697,0
1495,5435549.500611346,6357794.258801843,5
1496,5435549.500611346,6357794.258801843,5
1497,5435549.500611346,6357794.258801843,5
1498,5435549.500611346,6357794.258801843,5
1499,5435549.500611346,6357794.258801843,5
1500,5441072.083541307,6355135.430887966,1
1501,5441072.083541307,6355135.430887966,1
1502,5441072.083541307,6355135.430887966,1
1503,5441072.083541307,6355135.430887966,1
1504,5432983.863811159,6358671.467680373,6
1505,5432983.863811159,6358671.467680373,6
1507,5435104.399495733,6355367.463394078,0
1508,5434248.473227449,6360487.814163133,6
1510,5439044.057754081,6354717.4183177,9
1511,5439044.057754081,6354717.4183177,9
1512,5439044.057754081,6354717.4183177,9
1513,5439044.057754081,6354717.4183177,9
1514,5439044.057754081,6354717.4183177,9
1515,5439044.057754081,6354717.4183177,9
1516,5437219.09619669,6354478.058404991,9
1523,5440002.514776557,6353330.776042548,1
1524,5440242.400157919,6355168.238668678,9
1525,5440242.400157919,6355168.238668678,9
1526,5440242.400157919,6355168.238668678,9
1527,5440242.400157919,6355168.238668678,9
1528,5440242.400157919,6355168.238668678,9
1529,5440242.400157919,6355168.238668678,9
1530,5440242.400157919,6355168.238668678,9
1531,5440242.400157919,6355168.238668678,9
1532,5440242.400157919,6355168.238668678,9
1533,5440242.400157919,6355168.238668678,9
1534,5440242.400157919,6355168.238668678,9
1535,5440242.400157919,6355168.238668678,9
1536,5440242.400157919,6355168.238668678,9
1537,5440242.400157919,6355168.238668678,9
1538,5440242.400157919,6355168.238668678,9
1539,5440242.400157919,6355168.238668678,9
1540,5440242.400157919,6355168.238668678,9
1541,5440242.400157919,6355168.238668678,9
1542,5440242.400157919,6355168.238668678,9
1543,5440242.400157919,6355168.238668678,9
1544,5440242.400157919,6355168.238668678,9
1545,5440242.400157919,6355168.238668678,9
1546,5440242.400157919,6355168.238668678,9
1547,5440242.400157919,6355168.238668678,9
1548,5438180.03544866,6355023.584777501,9
1550,5439956.739548393,6353918.322280875,1
1551,5439956.739548393,6353918.322280875,1
1552,5439956.739548393,6353918.322280875,1
1553,5439956.739548393,6353918.322280875,1
1554,5439956.739548393,6353918.322280875,1
1555,5439956.739548393,6353918.322280875,1
1557,5439138.160214647,6355640.445683862,9
1558,5439138.160214647,6355640.445683862,9
1559,5439138.160214647,6355640.445683862,9
1560,5439138.160214647,6355640.445683862,9
1561,5439138.160214647,6355640.445683862,9
1562,5439138.160214647,6355640.445683862,9
1565,5439879.777864656,6352206.020328492,1
1566,5439879.777864656,6352206.020328492,1
1567,5438600.179663472,6352601.536210873,7
1570,5431445.141000647,6362754.7108982,2
1572,5431339.125716168,6361513.608550932,2
1573,5438240.338723029,6347982.448977187,8
1574,5440990.220273732,6348780.385776306,3
1575,5440990.220273732,6348780.385776306,3
1576,5439834.053338131,6352653.126361015,1
1579,5436813.51,6352188.34,7
1580,5436813.51,6352188.34,7
1581,5436813.51,6352188.34,7
1582,5436813.51,6352188.34,7
1583,5436813.51,6352188.34,7
1584,5436813.51,6352188.34,7
1585,5439077.683742518,6354732.103553049,9
1586,5439077.683742518,6354732.103553049,9
1587,5439077.683742518,6354732.103553049,9
1588,5439077.683742518,6354732.103553049,9
1589,5439077.683742518,6354732.103553049,9
1590,5439077.683742518,6354732.103553049,9
1591,5439077.683742518,6354732.103553049,9
1592,5439077.683742518,6354732.103553049,9
1593,5439077.683742518,6354732.103553049,9
1594,5439077.683742518,6354732.103553049,9
1595,5440841.352997927,6350945.747934636,3
1598,5437843.76,6348958.425,8
1600,5433619.497581474,6361013.698796783,2
1601,5433619.497581474,6361013.698796783,2
1604,5438996.474514057,6353612.944361924,1
1605,5438996.474514057,6353612.944361924,1
1606,5437318.820852788,6355769.93060691,5
1609,5440692.514608804,6349667.456339343,3
1610,5440692.514608804,6349667.456339343,3
1611,5438117.45,6357253.303333334,5
1613,5438863.278255853,6352547.528928283,7
1614,5439264.59,6349043.03,3
1615,5441064.467835533,6351163.531664948,3
1616,5441064.467835533,6351163.531664948,3
1621,5438188.09,6351771.85,7
1622,5438188.09,6351771.85,7
1623,5433214.97,6356184.08,0
1624,5440008.390421455,6354173.917396638,1
1625,5440008.390421455,6354173.917396638,1
1626,5440008.390421455,6354173.917396638,1
1627,5440008.390421455,6354173.917396638,1
1628,5440008.390421455,6354173.917396638,1
1629,5440008.390421455,6354173.917396638,1
1630,5437212.310000014,6354761.699999933,9
1631,5440422.792008949,6354672.848223006,1
1632,5440422.792008949,6354672.848223006,1
1633,5436305.445741655,6355390.749356,5
1634,5436305.445741655,6355390.749356,5
1635,5436305.445741655,6355390.749356,5
1636,5436305.445741655,6355390.749356,5
1637,5436305.445741655,6355390.749356,5
1638,5436305.445741655,6355390.749356,5
1639,5436305.445741655,6355390.749356,5
1640,5436305.445741655,6355390.749356,5
1641,5436305.445741655,6355390.749356,5
1642,5436305.445741655,6355390.749356,5
1643,5436305.445741655,6355390.749356,5
1644,5436305.445741655,6355390.749356,5
1645,5436305.445741655,6355390.749356,5
1646,5436305.445741655,6355390.749356,5
1647,5436305.445741655,6355390.749356,5
1648,5436305.445741655,6355390.749356,5
1649,5436305.445741655,6355390.749356,5
1650,5436305.445741655,6355390.749356,5
1651,5436305.445741655,6355390.749356,5
1652,5436305.445741655,6355390.749356,5
1653,5436305.445741655,6355390.749356,5
1654,5436305.445741655,6355390.749356,5
1655,5436305.445741655,6355390.749356,5
1656,5436305.445741655,6355390.749356,5
1657,5436305.445741655,6355390.749356,5
1658,5436305.445741655,6355390.749356,5
1659,5436305.445741655,6355390.749356,5
1660,5436305.445741655,6355390.749356,5
1661,5436305.445741655,6355390.749356,5
1662,5436305.445741655,6355390.749356,5
1663,5436305.445741655,6355390.749356,5
1664,5436305.445741655,6355390.749356,5
1665,5436305.445741655,6355390.749356,5
1666,5436305.445741655,6355390.749356,5
1667,5436305.445741655,6355390.749356,5
1668,5436305.445741655,6355390.749356,5
1669,5436305.445741655,6355390.749356,5
1670,5436305.445741655,6355390.749356,5
1671,5433672.331930695,6360987.357107294,2
1672,5433672.331930695,6360987.357107294,2
1673,5437800.821230294,6349367.2115271,8
1674,5439207.620901209,6352923.936378024,1
1675,5439207.620901209,6352923.936378024,1
1676,5440057.369149395,6353601.6717780745,1
1677,5440057.369149395,6353601.6717780745,1
1678,5439967.424135007,6353309.074841806,1
1679,5439967.424135007,6353309.074841806,1
1681,5433634.212894856,6357725.291912158,6
1682,5437463.424211555,6349224.807435273,8
1683,5437463.424211555,6349224.807435273,8
1684,5437605.729059788,6349013.871538486,8
1685,5437734.780228102,6349168.677571354,8
1686,5438854.477160873,6348655.278949849,8
1689,5437583.223846264,6357278.682591368,5
1695,5439017.31205799,6355232.786071752,9
1696,5439017.31205799,6355232.786071752,9
1697,5439017.31205799,6355232.786071752,9
1698,5441113.78222625,6354217.390833632,1
1701,5440800.204502768,6350731.386522175,3
1702,5440800.204502768,6350731.386522175,3
1703,5439889.228471031,6352930.027439714,1
1704,5439367.448184994,6353042.941062526,1
1705,5439948.525214336,6355849.4002262745,9
1706,5439405.384897731,6352865.327896808,1
1707,5439405.384897731,6352865.327896808,1
1708,5440051.065086388,6353262.878032957,1
1709,5440447.525020873,6353181.482175987,1
1710,5439655.011771547,6354437.308608444,1
1711,5439655.011771547,6354437.308608444,1
1712,5439655.011771547,6354437.308608444,1
1713,5439655.011771547,6354437.308608444,1
1714,5439655.011771547,6354437.308608444,1
1715,5438783.763910724,6350009.974405909,8
1716,5439783.698546102,6354407.929280758,1
1717,5439783.698546102,6354407.929280758,1
1718,5439783.698546102,6354407.929280758,1
1719,5439783.698546102,6354407.929280758,1
1720,5439783.698546102,6354407.929280758,1
1721,5439783.698546102,6354407.929280758,1
1722,5439861.078469298,6352794.841555367,1
1723,5439861.078469298,6352794.841555367,1
1724,5438611.897289637,6355831.175386177,9
1725,5438611.897289637,6355831.175386177,9
1726,5433778.060000014,6360352.469999993,6
1727,5433778.060000014,6360352.469999993,6
1728,5433778.060000014,6360352.469999993,6
1729,5433778.060000014,6360352.469999993,6
1730,5433778.060000014,6360352.469999993,6
1731,5433778.060000014,6360352.469999993,6
1732,5433778.060000014,6360352.469999993,6
1733,5433778.060000014,6360352.469999993,6
1734,5432162.102298115,6357274.333967082,4
1735,5432162.102298115,6357274.333967082,4
1736,5432162.102298115,6357274.333967082,4
1737,5438778.290849444,6355352.842269484,9
1738,5438778.290849444,6355352.842269484,9
1740,5440251.608342557,6353058.045100447,1
1741,5439885.260320311,6353563.203158939,1
1742,5434655.7339513535,6352636.268203296,0
1743,5434655.7339513535,6352636.268203296,0
1748,5441052.918481626,6351306.405533169,3
1751,5434647.1,6359914.99,6
1752,5431787.819999959,6363027.180000041,2
